;id;year;keyword;context;speech_sentiment;n_of_lexicon_words;n_of_countable_words
523;Protocol_1908_12_05_01;1908;harden;schmidt berlin harden anklage majestaetsbeleidigung freigesprochen versetzt tritt;-0.3468;0;1
524;Protocol_1908_12_05_01;1908;harden;fest erfolgte versetzung landgerichtsrats schmidt harden freigesprochen ehrenkraenkung hofe beliebten generalstochter;0.4518;0;2
525;Protocol_1908_12_05_01;1908;kamarill;maennern volke unrecht behauptete spitze kamarilla gebildet uninteressant gelegenheit festzustellen wenigen;-0.5086;0;1
526;Protocol_1908_12_05_01;1908;kamarill;jahren existenz kamarilla bestritten neues fuerst buelow jahren;0.004;0;1
527;Protocol_1908_12_05_01;1908;kamarill;behauptet kamarilla fremdwort gebe uns eingefuehrt angebracht;0;0;0
528;Protocol_1908_12_05_01;1908;kamarill;absurd endlich idee kaiser wilhelm kamarilla bestehen zeiten derartige ungesunde erscheinung;-0.3873;0;3
529;Protocol_1908_12_05_01;1908;kamarill;wilhelms treu dementi gehoert zweifeln kamarilla alledem 20 jahre bestanden eulenburg;0.3518;0;3
530;Protocol_1908_12_11_01;1908;eulenburg;zusammenhang ehemaligen botschafter fuersten philipp eulenburg bekannten prozess eigentuemliche erfahrungen fuerst;0.008;0;2
531;Protocol_1908_12_11_01;1908;eulenburg;freiheit taeuschen klassenjustiz behandlung falles eulenburg weiten kreisen deutschen volkes bekaempft;-0.6152;0;2
532;Protocol_1908_12_11_01;1908;eulenburg;versteht stimmung volke erinnert partner eulenburgs behandelt harden erkrankung gericht wohnung;0.0997;0;2
533;Protocol_1908_12_11_01;1908;eulenburg;arzte bezeugen liess krank fuerst eulenburg erklaert gesund vernehmungsfaehig gericht beschliesst;-0.31;0;3
534;Protocol_1908_12_11_01;1908;eulenburg;hochpolitisch dramatischen zwischenfall prozesses fuerst eulenburg aufzeichnung glaub wuerdigen personen verhandlung;-0.2855;0;2
535;Protocol_1908_12_11_01;1908;eulenburg;katholiken jakob ernst meineid getrieben eulenburg antwortete – klerikalismus verziehen energie norddeutschen;0.004;0;1
536;Protocol_1908_12_11_01;1908;eulenburg;hervorgeht verstummte redner faellt behauptungen eulenburgs naeher einzugehen fuerst eulenburg botschafter;-0.2201;0;2
537;Protocol_1908_12_11_01;1908;eulenburg;botschafter deutschen reichs aehnliche instruktion eulenburg anspruch bayerische ministerpraesident podewils bayerischen;0.004;0;1
538;Protocol_1908_12_11_01;1908;eulenburg;erklaert diplomaten sinne gehandelt fuerst eulenburg disziplinaruntersuchung eingeleitet ueberzeugt schlusseffekt betreffende;0.3476;0;3
539;Protocol_1908_12_11_01;1908;eulenburg;auswaertigen amts gewissen feierlichkeit fuersten eulenburg vorgetragenen behauptung amt gefuehrt;0.004;0;1
540;Protocol_1908_12_11_01;1908;harden;volke erinnert partner eulenburgs behandelt harden erkrankung gericht wohnung grunewald begeben;0.004;0;1
541;Protocol_1908_12_11_01;1908;harden;verhandeln harden arzte bezeugen liess krank fuerst;-0.4654;0;2
542;Protocol_1908_12_11_02;1908;eulenburg;abgeordnete erzberger bestimmte gestellt fuerst eulenburg diplomatische vertretungen wien muenchen uebertragen;0.004;0;1
543;Protocol_1908_12_11_03;1908;eulenburg;ich ausfuehrungen fuerst eulenburg angeklagter moabit vorgetragen meinerseits einziges;0;0;0
544;Protocol_1908_12_11_03;1908;eulenburg;behauptet instruktion gesandten botschaftern fuerst eulenburg besten lege wert referiert vorkommnis;0.008;0;2
545;Protocol_1909_01_18_01;1909;eulenburg;worten grosse sensation vorjahres prozess eulenburg beklagen prozess vorprozess moltkehardenlaster zustaende;-0.1233;0;3
546;Protocol_1909_01_18_01;1909;eulenburg;regierung abhilfe schaffen fern prozesses eulenburg vorwurf bewussten rechtsbeugung erheben integritaet;-0.5055;0;2
547;Protocol_1909_01_18_01;1909;harden;prozess eulenburg beklagen prozess vorprozess moltkehardenlaster zustaende weiten schichten volles bekannt;-0.4927;0;2
548;Protocol_1909_01_18_01;1909;moltke;prozess eulenburg beklagen prozess vorprozess moltkehardenlaster zustaende weiten schichten volles bekannt;-0.4927;0;2
549;Protocol_1909_01_18_01;1909;hirschfeld;erinnere vorjaehrigen verhandlungen bekannte petition  hirschfeld abaenderung aufhebung paragraf 175 strafgesetzbuchs;-0.0008;0;2
550;Protocol_1909_01_18_01;1909;175;petition  hirschfeld abaenderung aufhebung paragraf 175 strafgesetzbuchs plenum widerspruch einstimmigen kommission;-0.3703;0;2
551;Protocol_1909_01_18_01;1909;175;paragraf 175 schaerfer gefasst straftat missbrauch autoritaetsverhaeltnisses;0.22;0;2
552;Protocol_1909_01_18_02;1909;eulenburg;schluffe ausfuehrungen erwaehnt strafverfahrens fuersten eulenburg abgeordnete erwartung ausgesprochen prozess streng;-0.3619;0;2
553;Protocol_1909_01_18_03;1909;eulenburg;indem gegenstand abwende eulenburg staatssekretaer eingehend behandelt presse notiz;0;0;0
554;Protocol_1909_01_18_03;1909;eulenburg;befinden fuersten eulenburg wesentlich gebessert hegen justiz vertrauen;0.3552;0;2
555;Protocol_1909_01_18_04;1909;eulenburg;gefaehrlicher einschraenkung wahrheitsbeweises prozessen prozess eulenburg klagen abgeordneten vorhin handhabung rechts;-0.8422;0;4
556;Protocol_1909_01_18_04;1909;eulenburg;beantwortet presse vorwurf erhoben fuerst eulenburg prozess grausam behandelt prozess krankenbett;-1.1345;0;2
557;Protocol_1909_01_18_04;1909;eulenburg;krankenbett gefuehrt reihe angeklagte fuerst eulenburg moechte bitten prozesse auseinanderzureissen behandeln;0.349;0;2
558;Protocol_1909_01_18_04;1909;eulenburg;charite auge fasst meinung fuersten eulenburg verfahren leuten faellen verfahren (sehr;0;0;0
559;Protocol_1909_01_18_04;1909;eulenburg;prozesse moltkeharden zweiten instanz fuersten eulenburg gestattet verteidigungsrede oberstaatsanwalt jsenbiel gestattet;0;0;0
560;Protocol_1909_01_18_04;1909;eulenburg;geradezu schwaermerische liebeserklaerung welt fuersten eulenburg abzugeben gericht seinerzeit vorgaenge fuersten;0;0;0
561;Protocol_1909_01_18_04;1909;eulenburg;eulenburg beruehren ueberhaupt gehoerig auszuscheiden gericht;0.004;0;1
562;Protocol_1909_01_18_04;1909;eulenburg;zweiten hardenprozess eulenburg eroertern lasten glaenzenden angeblichen rechtfertigung;0.2034;0;2
563;Protocol_1909_01_18_04;1909;eulenburg;fuersten eulenburg ehrenerklaerung jsenbiel fuersten beweise angeklagte;0;0;0
564;Protocol_1909_01_18_04;1909;eulenburg;anbot nachher eulenburgprozesses zweiten hardenprozesse abgelehnt sehr spezialisierte;-0.6418;0;2
565;Protocol_1909_01_18_04;1909;eulenburg;nachher zugegeben aussagen zeugen fuersten eulenburg schwer belasteten bekannt besondere bedeutung;-0.5006;0;5
566;Protocol_1909_01_18_04;1909;eulenburg;fuessen erhebung beweise gewehrt fuersten eulenburg ehrenerklaerung abgegeben angeklagten harden verteidiger;0.004;0;1
567;Protocol_1909_01_18_04;1909;eulenburg;gesprochen – messer kehle gesetzt ehrenerklaerung eulenburg zwingen aufzuklaeren bedenken prozess muenchen;-0.4935;0;2
568;Protocol_1909_01_18_04;1909;eulenburg;berlin genaueren ermittlungen schliesslich anklage eulenburg uebergegangen hierin kern fuerst eulenburg;-0.3428;0;2
569;Protocol_1909_01_18_04;1909;eulenburg;sozialdemokraten) anklage geschritten absolut wunderbar eulenburgprozess fuersten eulenburg beamten kriminalpolizei ausgesagt;0.6184;0;3
570;Protocol_1909_01_18_04;1909;eulenburg;bekannt pflegt kriminalkommissaren ruecksprache schwurgerichtsprozess eulenburg staatsanwaltschaft gefuehrt schnellen freisprechung gesichtspunkte;0.3574;0;4
571;Protocol_1909_01_18_04;1909;eulenburg;mitleids fuersten eulenburg fuehren zeugen bestimmtheit ausgesagt weichen;0.3631;0;2
572;Protocol_1909_01_18_04;1909;eulenburg;beabsichtigte – wirkung ungunsten gunsten fuersten eulenburg freisprechung fuehren mitleid kranken charite;-0.4614;0;3
573;Protocol_1909_01_18_04;1909;eulenburg;abgeurteilt eulenburg moeglich prozess krankenbette absolut fuerchtete;-0.1087;0;3
574;Protocol_1909_01_18_04;1909;eulenburg;abzubrechen meinung die oeffentlichkeit behandlung eulenburgs betrifft beschwerde fuehren fuerst menschlich;0.3316;0;3
575;Protocol_1909_01_18_04;1909;eulenburg;geschuettelt wuensche groessere strenge fuersten eulenburg verkenne ueberzeugung eid geleistet widerwillig;0.0163;0;3
576;Protocol_1909_01_18_04;1909;harden;angehoerigen waehlern bergleuten handelte falle moltkeharden abschneiden wahrheitsbeweises interesse privatklaegers grafen;-0.2113;0;2
577;Protocol_1909_01_18_04;1909;harden;sehr richtig sozialdemokraten) anklage prozesse moltkeharden zweiten instanz fuersten eulenburg gestattet;-0.3428;0;2
578;Protocol_1909_01_18_04;1909;harden;ueberhaupt gehoerig auszuscheiden gericht zweiten hardenprozess eulenburg eroertern lasten glaenzenden angeblichen;0.2074;0;3
579;Protocol_1909_01_18_04;1909;harden;angeklagte anbot nachher eulenburgprozesses zweiten hardenprozesse abgelehnt sehr spezialisierte gaben oberstaatsanwalt;-0.5671;0;3
580;Protocol_1909_01_18_04;1909;harden;fuersten eulenburg ehrenerklaerung abgegeben angeklagten harden verteidiger – figuerlich gesprochen – messer kehle;0.004;0;1
581;Protocol_1909_01_18_04;1909;harden;kriminalpolizei ausgesagt oberstaatsanwalt isenbiel zweiten hardenprozess bekannt pflegt kriminalkommissaren ruecksprache schwurgerichtsprozess;0.2365;0;2
582;Protocol_1909_01_18_04;1909;moltke;angehoerigen waehlern bergleuten handelte falle moltkeharden abschneiden wahrheitsbeweises interesse privatklaegers grafen;-0.2113;0;2
583;Protocol_1909_01_18_04;1909;moltke;moltke gelegen wahrheitsbeweis abgeschnitten graf moltke saal verlassen obsiegendem urteil allgemeinen;0;0;0
584;Protocol_1909_01_18_04;1909;moltke;sehr richtig sozialdemokraten) anklage prozesse moltkeharden zweiten instanz fuersten eulenburg gestattet;-0.3428;0;2
585;Protocol_1909_01_18_05;1909;eulenburg;meine ausfuehrlichen eroerterungen eulenburg hause besonders eingehen moechte hervorheben;0.3442;0;3
586;Protocol_1909_01_18_05;1909;eulenburg;kollegen beizer heine weise geuebt eulenburg behandelt vollstaendig einverstanden ueberzeugung angeklagte;0.2324;0;3
587;Protocol_1909_01_18_06;1909;eulenburg;ausfuehrlichen eroerterungen vorgerueckten stunde naeher eulenburg einzugehen zeitungsmeldung bestaetigen besserung zustande;0.0886;0;4
588;Protocol_1909_01_18_06;1909;eulenburg;fuersten eulenburg verhandlungsfaehig duerfen erwarten justiz energisch;0.004;0;1
589;Protocol_1909_01_18_06;1909;eulenburg;verurteilung freisprechung gelangt akten leidigen eulenburg geschlossen moechte kurz eingehen wiederholt;0.1196;0;5
590;Protocol_1909_01_19_01;1909;eulenburg;das auftreten staatsanwaltschaft eulenburgprozess bereits genuegend behandelt beschraenke satz;0.0971;0;2
591;Protocol_1909_01_19_01;1909;eulenburg;richter armen teufel angewendet fuersten eulenburg gehandhabt (lebhafte zustimmung links) geschieht;-0.4506;0;2
592;Protocol_1909_01_19_01;1909;eulenburg;lieblose bemerkung prozess eulenburg vorlaeufig zurueckstellen laesst leugnen – sehr;-0.9559;0;2
593;Protocol_1909_01_19_02;1909;eulenburg;ich sprechen kuenftige gesetze prozess eulenburg punkte vordergrund debatte geschoben kuenftige;0;0;0
594;Protocol_1909_01_19_02;1909;eulenburg;gesetze kennen kritisieren duerfe prozess eulenburg moechte sprechen angst befangen gilt;-0.8409;0;4
595;Protocol_1909_01_19_02;1909;eulenburg;recht unrecht fuerst eulenburg umschwung polenpolitik (hoert hoert polen;-0.5046;0;2
596;Protocol_1909_01_19_03;1909;eulenburg;ich kurzen worten eulenburgprozess eingehen prozess tagespresse hinlaenglich recht;-0.0056;0;3
597;Protocol_1909_01_19_03;1909;eulenburg;vernehmen zeitungsmitteilungen entnehmen gesundheitszustand fuersten eulenburg letzter gebessert zutreffend erwarten verhandlung;0.004;0;1
598;Protocol_1909_01_19_03;1909;eulenburg;fuersten eulenburg aufgenommen fuerst geringer armer volke;-1.1167;0;2
599;Protocol_1909_01_19_03;1909;eulenburg;ruecksichten walten – beklage milde fuersten eulenburg kranken behandelt leben angeklagten fortfuehrung;-0.6318;0;4
600;Protocol_1909_01_19_03;1909;eulenburg;prozesses gefahr prozess eulenburg ansehen person fortgefuehrt aermste volke;-1.4546;0;2
601;Protocol_1909_01_19_04;1909;eulenburg;zu eulenburg erscheinung ans licht getreten die;0;0;0
602;Protocol_1909_01_19_04;1909;eulenburg;presse besonders teil presse angeklagten eulenburg feindselig gegenueberstand angreifer angeklagten vornherein;-0.4627;0;2
603;Protocol_1909_01_28_01;1909;175;vorgesehen ist ausnahmen gerichtet paragraf 175 handelt gott ausnahmen diebstahl mord;-0.71;0;2
604;Protocol_1909_03_30_01;1909;kamarill;sozialdemokraten) springende punkt preussischdeutschen negierungssystems kamarilla spricht glaubt abgeschlachtet – kamarilla gehoert;0;0;0
605;Protocol_1909_03_30_01;1909;kamarill;person schicksal karriere minister entscheidet kamarilla gewissermassen unentbehrlich system funktionieren quelle;0.004;0;1
606;Protocol_1909_03_30_02;1909;kamarill;sehr wahr) verbreitet beruehmte thema kamarilla woertlich gemeint – bemerkung notiert – gespannt;0.3267;0;1
607;Protocol_1909_03_30_02;1909;kamarill;sehr neugierig wagen existenz kamarilla bestreiten bestreite existenz kamarilla hofe;0.004;0;1
608;Protocol_1909_03_30_02;1909;kamarill;operieren (heiterkeit – unruhe sozialdemokraten) kaiserhof kamarilla gaebe einfluss (na na sozialdemokraten;-0.201;0;1
609;Protocol_1909_03_30_03;1909;kamarill;wenn reichskanzler existenz kamarilla kollegen david bestritt eigenartiges vergnuegen;0.179;0;2
610;Protocol_1909_03_30_03;1909;kamarill;gelegenheiten existenz spricht kamarilla besonderes vergnuegen existenz kamarilla bestaetigen;0.2732;0;3
611;Protocol_1909_03_30_03;1909;kamarill;worte fuersten buelow berufen existenz kamarilla sprach reichskanzler besser existenz bestritten;0.004;0;1
612;Protocol_1909_04_23_01;1909;eulenburg;entsprochen oeffentlichkeit besonders auge gefasst eulenburg folgt vorlage bemerken geglaubt vorlage;0;0;0
613;Protocol_1909_04_23_01;1909;eulenburg;strafgesetzbuchs bringt geeignet oeffentlichkeit meinte eulenburg verhindern selben oeffentlichkeit ueberlassen darlegungen;0.1006;0;1
614;Protocol_1909_04_23_01;1909;eulenburg;massgebend oeffentlichkeit sinne moege gedanke eulenburg mitgespielt wamm betrifft vorzeitige abaenderung;0.0028;0;3
615;Protocol_1909_04_23_01;1909;eulenburg;7– (sehr richtig mitte) erinnerung eulenburg legt fernere erinnerung nahe petitionskommission;0.2307;0;2
616;Protocol_1909_04_23_01;1909;eulenburg;vielfach schlechte erfahrungen hinsicht bezug eulenburg erlebt prozesse moltkeharden oeffentliche interesse;-0.7626;0;3
617;Protocol_1909_04_23_01;1909;harden;hinsicht bezug eulenburg erlebt prozesse moltkeharden oeffentliche interesse vorhanden angesehen liess;0.008;0;2
618;Protocol_1909_04_23_01;1909;harden;unstreitig derartiges verhindert bekanntwerden vorgaenge harden oeffentlichkeit uebermittelt oeffentlichkeit hoechst bedauerlich;-0.0551;0;1
619;Protocol_1909_04_23_01;1909;moltke;hinsicht bezug eulenburg erlebt prozesse moltkeharden oeffentliche interesse vorhanden angesehen liess;0.008;0;2
620;Protocol_1909_04_23_01;1909;175;reichstags einstimmig verlangt moegen paragraf 175 strafgesetzbuchs geschieht personen die obhut;0.345;0;1
621;Protocol_1909_04_23_01;1909;175;richtig mitte) vorlage aenderung paragraf 175 enthalten einzelnen bestimmungen wende die;0.004;0;1
622;Protocol_1909_04_23_02;1909;eulenburg;aenderung beleidigungsbegriffes aenderung bestrafung beleidigung eulenburg gefuehrt derartige eulenburg hervorgetreten zukunft;-0.344;0;3
623;Protocol_1909_04_23_02;1909;eulenburg;oeffentliche interesse innigste beruehren falle eulenburg richtig handelte vorgang privatleben abgespielt;-0.2073;0;3
624;Protocol_1909_04_23_02;1909;eulenburg;falle insbesondere aehnlichen faellen falle eulenburg – staatssekretaer zugesagt – einschraenkung wahrheitsbeweises eintreten;-0.6354;0;3
625;Protocol_1909_04_23_03;1909;eulenburg;merkwuerdige bedenkliche verstaerkung schutzes ehre eulenburg prozess verschaerfung gezeitigt untersuchen schenken;-0.528;0;6
626;Protocol_1909_04_23_03;1909;eulenburg;verstehen oeffentliche meinung ueberzeugung eulenburg prozess moltke prozesse sogenannten reformvorschlaege;0.0997;0;2
627;Protocol_1909_04_23_03;1909;eulenburg;versucht regierung fuerchtet prozesse moltke eulenburg prozesse (heiterkeit sozialdemokraten) geneigt glauben;-0.3505;0;2
628;Protocol_1909_04_23_03;1909;moltke;oeffentliche meinung ueberzeugung eulenburg prozess moltke prozesse sogenannten reformvorschlaege gezeitigt beweisaufnahme;0.004;0;1
629;Protocol_1909_04_23_03;1909;moltke;getreten versucht regierung fuerchtet prozesse moltke eulenburg prozesse (heiterkeit sozialdemokraten) geneigt;-0.3545;0;1
630;Protocol_1909_04_24_01;1909;harden;nun paar worte moltkeharden gesetzgebung bedeutung verstehe aengstlich weist;-0.3738;0;3
631;Protocol_1909_04_24_01;1909;harden;richtig links) schaeden prozess moltke harden gezeigt welt (sehr wahr links;-0.3083;0;3
632;Protocol_1909_04_24_01;1909;harden;schuldig einzugehen moechte prozess schrifstellers harden moltke rechtliches interesse harden grafen;-0.4486;0;5
633;Protocol_1909_04_24_01;1909;moltke;nun paar worte moltkeharden gesetzgebung bedeutung verstehe aengstlich weist;-0.3738;0;3
634;Protocol_1909_04_24_01;1909;moltke;moltke reformgedanken mitspiele verkettung unbedenklich gesetzgebung;0;0;0
635;Protocol_1909_04_24_01;1909;moltke;sehr richtig links) schaeden prozess moltke harden gezeigt welt (sehr wahr;-0.3083;0;3
636;Protocol_1909_04_24_01;1909;moltke;einzugehen moechte prozess schrifstellers harden moltke rechtliches interesse harden grafen moltke;0.3482;0;4
637;Protocol_1909_04_24_01;1909;moltke;schwere vorwurf berechtigt prozess graf moltke gefuehrt fuehrt interessiert schlechterdings verstaendigen;-0.5023;0;5
638;Protocol_1910_01_15_01;1910;eulenburg;unterliegt zweifel gesetz recht iex eulenburg bezeichnet ueberhaupt bekommen peinlichen eroerterungen;-0.0104;0;4
639;Protocol_1910_01_15_01;1910;eulenburg;absicht zweifeln gewisse sentimentalitaet anlaesslich eulenburgprozesses einschraenkungen wahrheitsbeweises vorgehen zweifel gehoben;0.0075;0;4
640;Protocol_1910_01_20_01;1910;eulenburg;veranlasst – hoffe – paar worten prozess eulenburg zurueckzukommen vorigen jahre cause celebres;0.2318;0;1
641;Protocol_1910_01_20_01;1910;eulenburg;stimulationsmittel verhandlungsfaehig verabreichen grunde prozess eulenburg erledigt deutsche volk zufrieden mahnung;0.393;0;1
642;Protocol_1910_01_20_01;1910;eulenburg;vergiftung niederstehende kreise hinweis prozess eulenburg veranlassen wohlmeinend beschraenkung presseberichte zuzustimmen;-0.3518;0;1
643;Protocol_1910_01_31_01;1910;widernat;konsequent lasst zustimmung parteien strafbestimmungen widernatuerliche verbrechen blutschande kuppelei streichen gesetz;-0.2984;0;3
644;Protocol_1910_01_31_02;1910;175;erscheinen laesst vermoegensrechtlich weittragende paragraf 175 strafgesetzbuchs gefehlt geltend gouverneur anwendung;-0.5365;0;1
645;Protocol_1911_02_21_01;1911;eulenburg;erregung schoenebeck tiefgehend prozesse wrede eulenburg vorlegen armen moeglich allenstein eulenburgprozess;-0.4506;0;2
646;Protocol_1911_02_21_01;1911;eulenburg;ausgesprochenen absicht paar worten prozess eulenburg zurueckkommen angedeutet erfolgreiche durchfuehrung prozesses;0.2193;0;1
647;Protocol_1911_02_21_02;1911;eulenburg;meine eulenburg abgeordneter belzer erwaehnte vorigen jahre;0;0;0
648;Protocol_1911_02_21_02;1911;eulenburg;gebe erinnern oeffentlicher verhandlung fuerst eulenburg zusammengebrochen gegenwart geschworenen richter geschworenen;0;0;0
649;Protocol_1911_02_21_03;1911;eulenburg;kreise bekannten umgebung kaisers fuerst eulenburg gehoerte beleidigt disziplinarisch amtes enthoben;-0.6036;0;2
650;Protocol_1911_02_21_03;1911;175;landrat schwerer sittlicher verfehlungen paragraf 175 strafgesetzbuches schuldig (hoert hoert links;-0.8064;0;3
651;Protocol_1911_02_22_01;1911;eulenburg;sodann eulenburg verschiedenen rednern beruehrt wiederholt bedauerlichen;-0.0551;0;1
652;Protocol_1911_02_22_01;1911;eulenburg;preussischen justizminister bekommen untersuchung fuersten eulenburg medizinalrat stoermer stattgefunden fuerst eulenburg;0;0;0
653;Protocol_1911_02_22_02;1911;widernat;3 monate urkundenfaelschung 5 wochen widernatuerliche unzucht 6 wochen raub 4;-0.3112;0;2
654;Protocol_1911_02_22_03;1911;175;schlummern geisteskrankheit 1899 osterroth vergehens z175 strafgesetzbuchs begangen diener schmidt schuldig;-0.8016;0;2
655;Protocol_1911_02_22_03;1911;175;osterroth last fallenden vergehens paragraf 175 strafgesetzbuchs strafrechtlich ueberhaupt verantwortung gezogen;-0.0008;0;2
656;Protocol_1911_02_24_01;1911;eulenburg;wenn fuerst eulenburg jaenicke gestiegen gezwungen abschied (heiterkeit;-0.4935;0;2
657;Protocol_1911_02_24_01;1911;harden;bezweifle angelegenheit motives zurredestellung jaenicke harden persoenlich gewiss sympathien hege (hoert;0;0;0
658;Protocol_1911_02_24_01;1911;moltke;mitte rechts) seinerzeit forderung grafen moltke satisfaktionsfaehig motivierung geradezu kindlich unwuerdig;-0.7312;0;1
659;Protocol_1911_02_28_01;1911;harden;konstatierung sitzung 24 1911 falles hardenjaenccke ausgefuehrt angelegenheit motivierung zurredestellung jaenecke;0;0;0
660;Protocol_1911_02_28_01;1911;harden;harden seinerzeit forderung grafen moltke satisfaktionsfaehig;0;0;0
661;Protocol_1911_02_28_01;1911;moltke;jaenecke harden seinerzeit forderung grafen moltke satisfaktionsfaehig glaube motivierung kindlich unwuerdig;-0.7272;0;2
662;Protocol_1912_05_10_01;1912;eulenburg;ich wolff metternich hammerstein eulenburg nennen die verschwistert verschwaegert bunten;0.3507;0;1
663;Protocol_1912_05_18_01;1912;eulenburg;bekommen ehemalige botschafter fuerst philipp eulenburg – bekanntlich richterspruchs harrt – verstrickt hoefische;-0.0048;0;1
664;Protocol_1913_02_08_01;1913;eulenburg;betrifft brauche bild vervollstaendigen unerledigten eulenburg verweisen glaube gegenstand eroerterungen hause;0.004;0;1
665;Protocol_1913_02_08_01;1913;eulenburg;richtig sozialdemokraten) mitgeteilt krankheitszustand fuersten eulenburg hindert amtsvorsteher (hoert hoert) interesse;0.008;0;2
666;Protocol_1913_02_08_02;1913;eulenburg;oairss eaeoedrs vorredner befasst prozetz eulenburg frueheren jahren beruehrt vorgenommen ausgesprochen;0;0;0
667;Protocol_1913_02_08_02;1913;eulenburg;gelassen richte nochmals anfrage prozesses eulenburg staatssekretaer blaettern mitgeteilt hauptbclastungszeuge trost;0.3031;0;2
668;Protocol_1913_02_08_02;1913;eulenburg;glaube wohnt bayern – skandal fuerst eulenburg gesund hauptbelastungszeugen tot freisprechung erfolgen;0.3309;0;5
669;Protocol_1913_02_08_02;1913;eulenburg;deutschen rechtsleben truebe bilder prozess eulenburg zukunft erspart gemeinsamen streben gelingen;-0.0008;0;2
670;Protocol_1913_02_08_03;1913;eulenburg;herr beizer verfahren fuersten eulenburg gerichtet uebereinstimmung abgeordneter cohn mitgeteilt;0.004;0;1
671;Protocol_1913_02_08_03;1913;eulenburg;dezember vorigen untersuchung fuersten eulenburg verhandlungsfaehigkeit haftfaehigkeit stattgefunden aerztliche untersuchung;0;0;0
672;Protocol_1913_02_08_03;1913;eulenburg;ergeben fuerst eulenburg verhandlungsfaehig haftfaehig (zurufe zentrum natuerlich;0;0;0
673;Protocol_1913_02_08_03;1913;eulenburg;gegenwart geschworenen saemtlicher richter fuerst eulenburg verhandlung zusammengebrochen geschworenen hoechst eigentuemlich;0;0;0
674;Protocol_1913_02_08_03;1913;eulenburg;gericht geschehen verhandelt vorhanden fuerst eulenburg verhandlungsfaehig fuerst eulenburg amtsvorsteher ltebenberg;0.004;0;1
675;Protocol_1913_02_11_01;1913;sexu;epileptoiden konstitution lebens bereits anomalie sexuellen triebrichtung einhergehe denke freisprechende urteil;-0.0048;0;1
676;Protocol_1913_02_13_01;1913;eulenburg;es rahmen besprechung klassenjustiz hingewiesen eulenburg persoenlich bemerkung freunde standpunkte persoenlich;0.0116;0;1
677;Protocol_1913_02_13_01;1913;eulenburg;wert verfahren eulenburg durchgefuehrt schwer bestraft zusammengebrochen glaenzenden;-0.2737;0;4
678;Protocol_1913_02_13_01;1913;eulenburg;schwachen erwaegungen weiss behandlung falles eulenburg draussen volke wirkt glaube besteht;-0.9126;0;3
679;Protocol_1913_02_13_01;1913;eulenburg;staat schnell schiessen kanonen falle eulenburg staatsautoritaet grunde gerichtet vertrauen justiz;0.2528;0;3
680;Protocol_1913_04_03_01;1913;eulenburg;rechts anstalt befinden genau fuerst eulenburg sanatorium begibt bezweifle sehr arendt;0.008;0;2
681;Protocol_1913_04_03_01;1913;eulenburg;fuerst eulenburg sanatorium zurueckweisung aufnahme waehlerliste genau;0.004;0;1
682;Protocol_1913_04_03_01;1913;eulenburg;solle beweis wahlberechtigung asylisten eulenburg einholen glaube dingen gewalt antun;-0.5323;0;2
683;Protocol_1913_04_19_01;1913;eulenburg;person eingeschritten (zuruf sozialdemokraten graf eulenburg) (glocke praesidenten;0;0;0
684;Protocol_1913_06_18_01;1913;eulenburg;in kolonialkriege – (zuruf sozialdemokraten graf eulenburg) – unangenehm weiss – kriegerdenkmaelern (zurufe unruhe;-0.6701;0;2
685;Protocol_1914_01_30_01;1914;sexu;unausgesetzt herausgebruellten lockruf ertoenen liessen homosexuellen skandale schoeneberg wirkt attacke anstandsgefuehl;-0.4748;0;2
686;Protocol_1914_02_16_01;1914;sexu;strassenverkauf lebt kaeufer tollsten bringt sexuellen einschlag enthuellungen hochgestellte personen bringt;0.5058;0;3
687;Protocol_1914_02_16_01;1914;sexu;gefaengnis verurteilt neulich – glaube – verhaftet homosexueller sadist werke kriminalistischen schriftstellers vorgefunden;-0.766;0;2
688;Protocol_1914_02_17_01;1914;eulenburg;berechtigt verschleppung prozesses beklagen fuerst eulenburg (sehr gut heiterkeit) kollege beizer;-0.1251;0;2
689;Protocol_1914_05_14_01;1914;sexu;fisch maennlich weiblich politik jahrbuch sexuelle zwischenstufen behandelt;0;0;0
